antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len
"22699, 22197, DOT",22697,0.01206831119544592,0.06975332068311195,0.010018975332068311,0.8301886792452831,11.901780031617633,1.0,0.009177170551148781,5.478119333755009,0.9271683103313404,0.13953488372093026,0.8174556012611459,0.4869115322232944,3,1
"22385, 21931, 85099C",85099B,0.01206831119544592,0.14671726755218217,0.010018975332068311,0.8301886792452831,5.658425167644388,1.0,0.008248345689503077,5.024887202192706,0.8333292590937028,0.0673469387755102,0.8009905576460242,0.4492381575222794,3,1
"22916, 22919","22921, 22917, 22918",0.015180265654648957,0.01366223908918406,0.012599620493358634,0.83,60.75138888888888,1.0,0.01239222407454749,5.801986828887151,0.9987000023214243,0.7757009345794392,0.827645248172374,0.8761111111111111,2,3
"22916, 22920, 22918","22919, 22921",0.014269449715370018,0.01411764705882353,0.011840607210626186,0.8297872340425533,58.776595744680854,1.0,0.011639156155820961,5.792058823529414,0.9972161510623048,0.7155963302752293,0.8273498197329001,0.8342484557309541,3,2
"22919, 22920, 22917","22921, 22918",0.014269449715370018,0.014345351043643264,0.011840607210626186,0.8297872340425533,57.843633907463705,1.0,0.011635906945259587,5.790721062618599,0.9969377661685354,0.7058823529411765,0.8273099344302047,0.8275920297196894,3,2
22917,"22916, 22920",0.017836812144212524,0.015483870967741935,0.014800759013282733,0.8297872340425532,53.59042553191489,1.0,0.014524576115565893,5.784032258064515,0.999161811912971,0.7991803278688523,0.8271102311703522,0.8928347934918648,1,2
22920,"22916, 22917",0.017836812144212524,0.016394686907020874,0.014800759013282733,0.8297872340425532,50.61317966903073,1.0,0.01450833006275902,5.778681214421252,0.9980442277969325,0.76171875,0.8269501356980198,0.8662825059101655,1,2
"20719, 21935",DOT,0.013358633776091082,0.051233396584440226,0.011081593927893738,0.8295454545454545,16.191498316498315,1.0,0.010397185745816965,5.566097406704615,0.9509424855652753,0.20709219858156028,0.8203409090909091,0.5229208754208754,2,1
"22961, 22698",22699,0.013358633776091082,0.07324478178368121,0.011081593927893738,0.8295454545454545,11.32565944418276,1.0,0.010103143712035833,5.436963946869068,0.9240489521322504,0.14673366834170853,0.8160738217556399,0.49042039566650963,2,1
"20711, 85099B, 20712, 22386",21931,0.013358633776091082,0.0859203036053131,0.011081593927893738,0.8295454545454545,9.654824526180532,1.0,0.009933816058099803,5.362600885515494,0.9085619863277155,0.12564543889845095,0.8135233217334852,0.4792603597815612,4,1
"21212, 22355, 20719, 20724",20723,0.012903225806451613,0.05320683111954459,0.010702087286527514,0.8294117647058824,15.588445078459344,1.0,0.010015547530146295,5.550166852057844,0.9480832522134149,0.19315068493150683,0.8198252364919032,0.5152764957623563,4,1
"22917, 22918","22916, 22921",0.016015180265654648,0.014041745730550285,0.013282732447817837,0.8293838862559242,59.06558216984757,1.0,0.013057851358698587,5.778810879190386,0.9990699519548639,0.7918552036199096,0.8269540185852041,0.8876649161009351,2,2
"85099B, 21990",DOT,0.012447817836812144,0.051233396584440226,0.01032258064516129,0.8292682926829269,16.186088527551945,1.0,0.009684836657317024,5.557061534291138,0.950044532454439,0.19345661450924612,0.8200487804878049,0.5153748870822041,2,1
"20726, 22384, 22383",20725,0.01776091081593928,0.11476280834914611,0.014724857685009488,0.829059829059829,7.22411590467146,1.0,0.012686565680933572,5.178637571157494,0.8771538074863159,0.12500000000000003,0.8068990180796748,0.4786833536833537,3,1
"22699, 22698, 23170",23172,0.013738140417457306,0.02178368121442125,0.011385199240986717,0.8287292817679558,38.04358288255337,1.0,0.011085931969653871,5.711521087102895,0.9872777179210919,0.4716981132075471,0.8249152923101193,0.6756886826958246,3,1
"22916, 22917",22921,0.016394686907020874,0.01555977229601518,0.013586337760910816,0.8287037037037036,53.2593721770551,1.0,0.01333124016577311,5.747002410380016,0.9975789565802934,0.7396694214876034,0.825996244895628,0.8509372177055103,2,1
"21731, 21232",DOT,0.013282732447817837,0.051233396584440226,0.011005692599620493,0.8285714285714285,16.17248677248677,1.0,0.010325173100396429,5.53447185325743,0.9507957559681697,0.20567375886524822,0.8193142857142857,0.5216931216931217,2,1
"20727, 20719, 20725",20724,0.013282732447817837,0.07582542694497153,0.011005692599620493,0.8285714285714285,10.927355927355928,1.0,0.009998523740768879,5.391018342820997,0.9207161803713528,0.14091350826044702,0.8145062887178524,0.4868582868582868,3,1
"20723, 20727, 20728",20724,0.013282732447817837,0.07582542694497153,0.011005692599620493,0.8285714285714285,10.927355927355928,1.0,0.009998523740768879,5.391018342820997,0.9207161803713528,0.14091350826044702,0.8145062887178524,0.4868582868582868,3,1
"22916, 22920",22921,0.015483870967741935,0.01555977229601518,0.012827324478178368,0.8284313725490196,53.24186991869918,1.0,0.012586398971659423,5.737880184331796,0.9966497863463284,0.7041666666666666,0.8257196093549216,0.8264108082257293,2,1
"21731, 20713",DOT,0.012371916508538899,0.051233396584440226,0.010246679316888045,0.8282208588957055,16.165644171779142,1.0,0.009612824011896488,5.52317701274058,0.9498924070089146,0.19203413940256048,0.8189447852760736,0.5141104294478528,2,1
"23205, 20719, 20724",20723,0.012371916508538899,0.05320683111954459,0.010246679316888045,0.8282208588957055,15.566062504922852,1.0,0.00958840884459311,5.51168880455408,0.9474798191982329,0.18518518518518517,0.8185674054794709,0.5104014422866545,3,1
"21212, 22355, 20719, 22356",20723,0.012371916508538899,0.05320683111954459,0.010246679316888045,0.8282208588957055,15.566062504922852,1.0,0.00958840884459311,5.51168880455408,0.9474798191982329,0.18518518518518517,0.8185674054794709,0.5104014422866545,4,1
"20723, 22197, 22355",20719,0.012371916508538899,0.06079696394686907,0.010246679316888045,0.8282208588957055,13.622733852622872,1.0,0.009494504354964732,5.467503388452155,0.938200635310995,0.1628468033775633,0.8171011650194698,0.49838009236920106,3,1
"22356, 22355, 20727, 20724",20719,0.012371916508538899,0.06079696394686907,0.010246679316888045,0.8282208588957055,13.622733852622872,1.0,0.009494504354964732,5.467503388452155,0.938200635310995,0.1628468033775633,0.8171011650194698,0.49838009236920106,4,1
"20711, 21931, 22411, 22386",20712,0.012371916508538899,0.06307400379506642,0.010246679316888045,0.8282208588957055,13.130938406679807,1.0,0.009466333008076217,5.454247763621577,0.9354168801448234,0.15715948777648425,0.8166566603978387,0.49533786627095744,4,1
"20726, 22382, 22384, 20728",20725,0.012371916508538899,0.11476280834914611,0.010246679316888045,0.8282208588957055,7.216805433829974,1.0,0.008826843433706958,5.153345079967471,0.8722256378727328,0.08766233766233766,0.8059512831990843,0.4587532865907099,4,1
"22379, 21928",85099B,0.014573055028462997,0.14671726755218217,0.01206831119544592,0.828125,5.644359480082772,1.0,0.00993019238178224,4.964554079696395,0.8350004868485493,0.08087487283825023,0.7985720401174168,0.45519028065183653,2,1
"22921, 22917","22916, 22920, 22919, 22918",0.01411764705882353,0.013055028462998103,0.011688804554079696,0.8279569892473118,63.420542635658904,1.0,0.011504498269896194,5.7366176470588215,0.9983262560828194,0.7549019607843135,0.8256812530441692,0.8616529132283071,2,4
"22919, 22921","22916, 22920, 22917, 22918",0.01411764705882353,0.013814041745730551,0.011688804554079696,0.8279569892473118,59.93589743589743,1.0,0.011493782788257618,5.732205882352939,0.9973963983510523,0.719626168224299,0.8255470894584263,0.8370554177005789,2,4
"21931, 20712, 22411, DOT",85099B,0.01411764705882353,0.14671726755218217,0.011688804554079696,0.8279569892473118,5.643214347301258,1.0,0.009617501953343006,4.959705882352939,0.8345783095186435,0.07837150127226461,0.7983751408408942,0.45381294883990003,4,1
"23172, 22697","22699, 23170",0.01366223908918406,0.0203415559772296,0.011309297912713472,0.8277777777777777,40.69392620232173,1.0,0.01103138671150654,5.688339352390278,0.9889374075212201,0.4983277591973243,0.8242017682050222,0.6918739635157545,2,2
"22356, 22355, 20723",20719,0.02026565464895636,0.06079696394686907,0.016774193548387096,0.8277153558052434,13.614419241865269,1.0,0.015542103273334797,5.451461100569257,0.9457139772311394,0.2609208972845336,0.816562939448366,0.5518102372034955,3,1
"20711, 20712, DOT",85099B,0.014497153700189754,0.14671726755218217,0.011992409867172675,0.8272251308900522,5.638226124923144,1.0,0.009865427088996827,4.938697027197972,0.8347406155190029,0.08036622583926754,0.7975174434688168,0.45448168080974416,3,1
"22697, 23172, 23170","22699, 22698, 23171",0.012296015180265655,0.013055028462998103,0.0101707779886148,0.8271604938271604,63.359532012632776,1.0,0.010010253160454976,5.710181621035508,0.9964696612228185,0.6699999999999998,0.8248742218082625,0.8031151306345103,3,3
"22699, 23172, 22698","22697, 23170, 23171",0.012296015180265655,0.014876660341555978,0.0101707779886148,0.8271604938271604,55.60122197026958,1.0,0.009987854347223372,5.699642179452423,0.9942399735740723,0.5982142857142856,0.8245503895656705,0.7554169816074576,3,3
"20724, 22697",DOT,0.012296015180265655,0.051233396584440226,0.0101707779886148,0.8271604938271604,16.144947416552352,1.0,0.009540811366475952,5.489292491190021,0.9497391242511792,0.19061166429587484,0.8178271604938271,0.5128395061728395,2,1
"22355, 22382, 20727",20724,0.012296015180265655,0.07582542694497153,0.0101707779886148,0.8271604938271604,10.908748254427266,1.0,0.009238427387849305,5.347010029818376,0.9196383409931056,0.13047711781889,0.8129795915056536,0.48064731398064725,3,1
"22356, 22423",20724,0.016242884250474383,0.07582542694497153,0.013434535104364327,0.8271028037383178,10.907987426679016,1.0,0.012202911471254354,5.345225909020977,0.9233214637393276,0.17084942084942084,0.8129171681383326,0.5021399904577475,2,1
"23172, 22698","22697, 23171",0.014041745730550285,0.01806451612903226,0.011612903225806452,0.8270270270270271,45.78185328185328,1.0,0.011359245883577156,5.676814516129036,0.9920879308870071,0.5666666666666668,0.8238448698369856,0.7349420849420849,2,2
"22916, 22918","22919, 22920",0.015787476280834916,0.015332068311195445,0.013055028462998103,0.8269230769230769,53.93421553693831,1.0,0.012812973798198964,5.68919249420198,0.9972022002184435,0.7226890756302521,0.8242281306144714,0.8392041127189642,2,2
"20723, 20727, 20725",20724,0.013586337760910816,0.07582542694497153,0.011233396584440229,0.8268156424581007,10.904200289675153,1.0,0.010203206723100577,5.336362857317749,0.9208025546321944,0.14368932038834953,0.8126064462373092,0.4874818953031244,3,1
"22356, 20719, 20728",22355,0.013130929791271347,0.06368121442125237,0.010853889943074005,0.8265895953757226,12.98011670926716,1.0,0.010017696387485644,5.3994383301707805,0.9352396565133068,0.16455696202531644,0.814795551157194,0.4985152982838089,3,1
"23202, 23203, 22386",85099B,0.013130929791271347,0.14671726755218217,0.010853889943074005,0.8265895953757226,5.633894422697954,1.0,0.008927355803679126,4.920597090449085,0.8334468177569239,0.07284768211920531,0.7967726311221442,0.45028393374580233,3,1
"22578, 22579",22577,0.020569259962049335,0.03870967741935484,0.01700189753320683,0.8265682656826568,21.3530135301353,1.0,0.01620566811532105,5.542759094028827,0.9731859168807013,0.40215439856373425,0.8195844374551128,0.6328919759785834,2,1
"22699, 22379",22697,0.01267552182163188,0.06975332068311195,0.01047438330170778,0.8263473053892215,11.84670919314798,1.0,0.009590223563257708,5.356937773997251,0.9273429283205875,0.14556962025316456,0.8133261870514845,0.48825526314074785,2,1
"22919, 22918","22921, 22917",0.01571157495256167,0.01411764705882353,0.012979127134724858,0.8260869565217391,58.51449275362319,1.0,0.01275731666480634,5.668823529411765,0.9985997922010456,0.7702702702702702,0.8235965549444848,0.8727208976157083,2,2
"22919, 22917","22921, 22918",0.01571157495256167,0.014345351043643264,0.012979127134724858,0.8260869565217391,57.58569128134346,1.0,0.012753739076581849,5.667514231499051,0.9983197506412547,0.7599999999999998,0.8235558025699917,0.865424430641822,2,2
"22920, 22918",22921,0.01571157495256167,0.01555977229601518,0.012979127134724858,0.8260869565217391,53.09119830328738,1.0,0.012734658606051222,5.660531309297913,0.9968261956557032,0.7095435684647302,0.8233381381784051,0.8301166489925769,2,1
"23204, 22355, 20719",20724,0.01571157495256167,0.07582542694497153,0.012979127134724858,0.8260869565217391,10.89459024241633,1.0,0.011787790255968949,5.314003795066414,0.9227085294977111,0.16521739130434784,0.8118179740615894,0.49862906384645517,3,1
"23202, 85099B, 23200",23203,0.01396584440227704,0.08705882352941176,0.011537001897533207,0.8260869565217391,9.488836662749707,1.0,0.010321151914276148,5.249411764705883,0.9072839901308193,0.12892281594571672,0.8095024652622143,0.47930328645616166,3,1
"20723, 22355, 21212",22356,0.01351043643263757,0.05419354838709677,0.011157495256166983,0.8258426966292135,15.23876404494382,1.0,0.010425316765624044,5.430759625390219,0.9471746227151321,0.19731543624161074,0.8158636969817742,0.515862524785195,3,1
"21731, 22720",DOT,0.013055028462998103,0.051233396584440226,0.01077798861480076,0.8255813953488372,16.114125753660637,1.0,0.010109135164134822,5.439595192915877,0.9503494859799417,0.20141843971631207,0.8161627906976744,0.5179758828596038,2,1
"22916, 22919, 22918","22921, 22920",0.014345351043643264,0.01351043643263757,0.011840607210626186,0.8253968253968255,61.093276261815596,1.0,0.011646795257247173,5.6498947731585325,0.9979474937506665,0.7393364928909953,0.8230055531740537,0.850900659889424,3,2
"22921, 22918","22916, 22920, 22919",0.014345351043643264,0.013814041745730551,0.011840607210626186,0.8253968253968255,59.750566893424036,1.0,0.011642439932452139,5.648155942729,0.9975743107962423,0.7255813953488373,0.8229510640039387,0.8412698412698413,2,3
"22921, 22918","22919, 22920, 22917",0.014345351043643264,0.014269449715370018,0.011840607210626186,0.8253968253968255,57.843633907463705,1.0,0.011635906945259587,5.645547697084701,0.9970145363646057,0.7058823529411765,0.8228692673137118,0.8275920297196894,2,3
"21731, 22699",22697,0.013889943074003794,0.06975332068311195,0.011461100569259962,0.825136612021858,11.829352408474406,1.0,0.010492230915748805,5.319848197343455,0.9283593775486901,0.1587802313354364,0.8120247114383142,0.49472282178894855,2,1
20733,DOT,0.015180265654648957,0.051233396584440226,0.012523719165085389,0.825,16.102777777777778,1.0,0.011745982594543602,5.421523448088911,0.952355929234542,0.23239436619718315,0.81555,0.5347222222222222,1,1
"20711, 85099B, 21931, 20712",22386,0.013434535104364327,0.08683111954459204,0.011081593927893738,0.8248587570621468,9.499575283473588,1.0,0.00991505820422066,5.213899736793779,0.9069161325135372,0.12425531914893614,0.80820498082402,0.4762405673422622,4,1
"23202, 22386",85099B,0.01776091081593928,0.14671726755218217,0.014648956356736242,0.8247863247863247,5.621603636347557,1.0,0.012043124052583632,4.869955107141203,0.8369803488370696,0.09777102330293819,0.7946592980839555,0.46231556280702685,2,1
"22917, 22918","22919, 22920",0.016015180265654648,0.015332068311195445,0.013206831119544592,0.8246445497630333,53.7856036788513,1.0,0.012961285281695465,5.615268475306428,0.9973808991832377,0.7280334728033474,0.8219141249616868,0.8430153441884474,2,2
"20726, 20727, 22384, 22383",20725,0.012979127134724858,0.11476280834914611,0.010702087286527514,0.8245614035087719,7.184918314304279,1.0,0.009212566206625883,5.045851992409868,0.872139178125225,0.0914396887159533,0.8018174132922979,0.4589076858813701,4,1
"22919, 22920, 22917","22916, 22921",0.014269449715370018,0.014041745730550285,0.011764705882352941,0.824468085106383,58.71549741230593,1.0,0.011564337897734842,5.6169742970502,0.9971981907465779,0.7110091743119266,0.8219682079504693,0.8311529614721105,3,2
22921,"22919, 22916, 22918",0.01555977229601518,0.014345351043643264,0.012827324478178368,0.824390243902439,57.46741515034198,1.0,0.012604114082432874,5.612755639890363,0.9981295023107488,0.751111111111111,0.8218343957657965,0.8592850690411666,1,3
22921,"22916, 22920",0.01555977229601518,0.015483870967741935,0.012827324478178368,0.824390243902439,53.24186991869919,1.0,0.012586398971659423,5.60627240143369,0.9967266290438106,0.7041666666666666,0.8216283604513633,0.8264108082257293,1,2
22747,22746,0.01685009487666034,0.02428842504743833,0.013889943074003794,0.8243243243243243,33.93897804054054,1.0,0.013480680807549805,5.5540505035761205,0.9871692487214178,0.5097493036211699,0.8199512231017482,0.6980996621621622,1,1
"23175, 23170",23173,0.012523719165085389,0.028918406072106263,0.01032258064516129,0.8242424242424242,28.502346297621887,1.0,0.009960414648812331,5.525119413727671,0.9771527557987069,0.33170731707317075,0.8190084367198639,0.5905989024099261,2,1
"22379, 82482",DOT,0.012523719165085389,0.051233396584440226,0.01032258064516129,0.8242424242424242,16.087991021324356,1.0,0.009680947974464315,5.398154812536805,0.9497360627571552,0.1931818181818182,0.8147515151515151,0.5128619528619529,2,1
"22698, DOT",22697,0.016394686907020874,0.06975332068311195,0.01351043643263757,0.824074074074074,11.814119614718091,1.0,0.012366852579312927,5.287717966643361,0.9306126235638587,0.18599791013584113,0.8108825004835121,0.5088814331197355,2,1
22918,"22919, 22917",0.017685009487666034,0.01571157495256167,0.014573055028462997,0.8240343347639485,52.447595944517005,1.0,0.014295195676360768,5.59363909844032,0.9985934843919023,0.7741935483870965,0.8212255059002946,0.8757852833240032,1,2
"22699, 23172, 23170","22697, 23171",0.013358633776091082,0.01806451612903226,0.011005692599620493,0.8238636363636364,45.60673701298701,1.0,0.01076437534431046,5.574859521331946,0.9913160428786298,0.5390334572490706,0.8206232827619161,0.716553666921314,3,2
"21931, 85099C, 22411",85099B,0.018519924098671727,0.14671726755218217,0.015256166982922202,0.8237704918032787,5.614679891106154,1.0,0.012538974323891276,4.841883412029477,0.8374041169914099,0.10172064777327935,0.793468798212791,0.46387696861245153,3,1
"85099C, 21928",85099B,0.022390891840607212,0.14671726755218217,0.018444022770398482,0.823728813559322,5.614395819267495,1.0,0.01515889230148814,4.840738578309736,0.8407107072566009,0.12241813602015111,0.7934199536242722,0.4747200715494489,2,1
"22916, 22920","22919, 22917, 22918",0.015483870967741935,0.014573055028462997,0.012751423149905123,0.8235294117647058,56.510416666666664,1.0,0.0125257758462386,5.584086021505375,0.9977532297322599,0.736842105263158,0.8209196641762304,0.8492647058823529,2,3
"23171, 22697",23170,0.01806451612903226,0.0313472485768501,0.014876660341555978,0.8235294117647058,26.271186440677962,1.0,0.014310387464038685,5.489032258064515,0.9796320630749014,0.43076923076923074,0.8178185237423601,0.6490528414755733,2,1
"22698, 23173","22699, 22697",0.012903225806451613,0.05335863377609108,0.01062618595825427,0.8235294117647058,15.433854907539118,1.0,0.00993768745791761,5.364301075268816,0.9474323062558359,0.19099590723055931,0.8135824246311738,0.5113379633503472,2,2
"21212, 20723, 20719",22356,0.014193548387096775,0.05419354838709677,0.011688804554079696,0.8235294117647058,15.196078431372548,1.0,0.010919605802778967,5.359569892473117,0.9476439790575916,0.20615796519410975,0.8134178637348527,0.5196078431372548,3,1
"21212, 20723, 20719",22355,0.014193548387096775,0.06368121442125237,0.011688804554079696,0.8235294117647058,12.932061978545889,1.0,0.010784942155842565,5.305806451612902,0.9359573672400897,0.176605504587156,0.8115272373540856,0.5035406296010657,3,1
"22356, 20719",20724,0.02967741935483871,0.07582542694497153,0.02444022770398482,0.8235294117647058,10.86086086086086,1.0,0.022189924710779213,5.2369892473118265,0.9356952887537995,0.301498127340824,0.809050591327201,0.5729258670435141,2,1
"20711, 85099B, 22411",21931,0.01631878557874763,0.0859203036053131,0.013434535104364327,0.8232558139534883,9.581621332895061,1.0,0.012032420092968326,5.171766703285727,0.910491647485527,0.1512820512820513,0.8066424768610154,0.48980811899087845,3,1
"20711, 21931, 20712",85099B,0.01631878557874763,0.14671726755218217,0.013434535104364327,0.8232558139534883,5.6111719342148,1.0,0.01104028747448052,4.827783880954758,0.8354171026016601,0.0898021308980213,0.7928656243406164,0.45741166279671314,3,1
"22699, 22697, 23170",22698,0.015028462998102466,0.05222011385199241,0.012371916508538899,0.8232323232323232,15.764659678177118,1.0,0.011587128459757533,5.361726213065871,0.9508568959428455,0.22544951590594745,0.813492901304225,0.530075463941743,3,1
"20711, 85099B, 21931, 22386",22411,0.013738140417457306,0.08523719165085389,0.011309297912713472,0.8232044198895027,9.657807864687621,1.0,0.010138297405024322,5.174127134724855,0.908944035088988,0.129004329004329,0.8067306863627778,0.4779423702297023,4,1
"21212, 21992",DOT,0.012447817836812144,0.051233396584440226,0.010246679316888045,0.823170731707317,16.067073170731707,1.0,0.009608935329043779,5.365438722763853,0.9495811236645915,0.19176136363636365,0.8136219512195121,0.5115853658536585,2,1
"85099B, 22456",DOT,0.012447817836812144,0.051233396584440226,0.010246679316888045,0.823170731707317,16.067073170731707,1.0,0.009608935329043779,5.365438722763853,0.9495811236645915,0.19176136363636365,0.8136219512195121,0.5115853658536585,2,1
"22356, 22423, 20719",20723,0.012447817836812144,0.05320683111954459,0.010246679316888045,0.823170731707317,15.471147489648933,1.0,0.009584370375437927,5.354278610220505,0.9471535481373311,0.18493150684931506,0.8132334768513629,0.5078763786924603,3,1
"22356, 20719, 20725, 20724",22355,0.012447817836812144,0.06368121442125237,0.010246679316888045,0.823170731707317,12.926429547370564,1.0,0.009453987160145321,5.295044166721192,0.9342687241849489,0.15552995391705068,0.8111441626332605,0.4920382859966859,4,1
"22356, 23204, 20719",22355,0.013282732447817837,0.06368121442125237,0.010929791271347248,0.8228571428571428,12.92150519325728,1.0,0.010083930738237634,5.285670563750994,0.9350293803418803,0.16551724137931031,0.8108092458773393,0.497245019581134,3,1
"23263, 23265",23266,0.01540796963946869,0.023301707779886147,0.01267552182163188,0.8226600985221676,35.30471269716469,1.0,0.012316489815611622,5.507493147796756,0.9868810021031018,0.4868804664723032,0.8184291885319831,0.6833170199451228,2,1
"20724, 22197, 20719",22355,0.012827324478178368,0.06368121442125237,0.010550284629981024,0.8224852071005917,12.915664604946718,1.0,0.009733425029435168,5.274595825426944,0.9345625759887246,0.15995397008055234,0.8104120139064767,0.4940793139197833,3,1
"21931, 21929, 21928",85099B,0.014952561669829221,0.14671726755218217,0.012296015180265655,0.8223350253807108,5.60489599554623,1.0,0.010102216189162818,4.80276280834915,0.8340558285721896,0.08231707317073171,0.7917865112427384,0.45307128920354733,3,1
"20724, 22423, 20719",20723,0.01366223908918406,0.05320683111954459,0.011233396584440229,0.8222222222222223,15.453320653035348,1.0,0.010506472136507171,5.325711574952564,0.9482441271590945,0.2019099590723056,0.812231664083516,0.5166745918529085,3,1
"22699, 22697, 22698, 23170","23172, 23171",0.012371916508538899,0.019810246679316888,0.0101707779886148,0.8220858895705522,41.49801377429895,1.0,0.009925687270684732,5.5093424065955645,0.9881274919592019,0.46206896551724136,0.8184901343574434,0.667747925628188,4,2
"22356, 22355, 20727, 20724",20723,0.012371916508538899,0.05320683111954459,0.0101707779886148,0.8220858895705522,15.450758338219721,1.0,0.009512507516319865,5.3216305699142845,0.9469943932351766,0.1835616438356164,0.8120876699608807,0.5066206908623089,4,1
"22383, 20723, 20727",20724,0.012371916508538899,0.07582542694497153,0.0101707779886148,0.8220858895705522,10.841823418510536,1.0,0.009232672137227296,5.194498462343781,0.9191360672811778,0.13035019455252916,0.8074886329740494,0.47811001185234314,3,1
"23205, 22355, 20724",22356,0.013206831119544592,0.05419354838709677,0.010853889943074005,0.8218390804597702,15.16488779419814,1.0,0.010138164901756749,5.3087200832466195,0.9465592479975988,0.19194630872483223,0.8116306785215851,0.511059596252294,3,1
"22919, 22920",22921,0.015332068311195445,0.01555977229601518,0.012599620493358634,0.8217821782178218,52.81453755131611,1.0,0.012361057001609483,5.5238034998945835,0.9963417997899252,0.6887966804979253,0.8189653198164845,0.8157691378893988,2,1
22916,"22919, 22918",0.0174573055028463,0.01571157495256167,0.014345351043643264,0.8217391304347826,52.30151228733459,1.0,0.014071069279765527,5.521617994168557,0.9983078592580331,0.7620967741935482,0.8188936646729073,0.8673913043478261,1,2
"20712, DOT, 22386",85099B,0.0174573055028463,0.14671726755218217,0.014345351043643264,0.8217391304347826,5.600834476708878,1.0,0.011784062881441982,4.786708011292637,0.8360503636672042,0.09574468085106382,0.7910881554419374,0.4597573044827819,3,1
"21731, 23199",DOT,0.014041745730550285,0.051233396584440226,0.011537001897533207,0.8216216216216217,16.036836836836837,1.0,0.010817595569782054,5.318843079753897,0.9509972245857137,0.21468926553672316,0.8119891891891893,0.5234034034034034,2,1
"20712, 22411, DOT, 22386",21931,0.012751423149905123,0.0859203036053131,0.01047438330170778,0.8214285714285715,9.560354618879355,1.0,0.009378777153268115,5.118846299810249,0.9069664829305959,0.1187607573149742,0.8046434799112704,0.471668349318526,4,1
"22699, 85099B, 22697",DOT,0.014876660341555978,0.051233396584440226,0.01222011385199241,0.8214285714285714,16.03306878306878,1.0,0.011457932012861459,5.313092979127133,0.9517883403625255,0.22676056338028175,0.8117857142857142,0.529973544973545,3,1
"22423, 20723",20719,0.01571157495256167,0.06079696394686907,0.012903225806451613,0.821256038647343,13.508175167514036,1.0,0.01194800975051219,5.254460228729678,0.9407514424647094,0.2028639618138425,0.8096854945190516,0.516745372632036,2,1
"22383, 20724, 20725",22355,0.01571157495256167,0.06368121442125237,0.012903225806451613,0.821256038647343,12.896362704623057,1.0,0.011902693633001955,5.238324016616236,0.9371833835323149,0.1940639269406393,0.809099246853011,0.5119391039482245,3,1
"22356, 20723, 21212",22355,0.013586337760910816,0.06368121442125237,0.011157495256166983,0.8212290502793297,12.895938900393528,1.0,0.010292300768014864,5.237533206831122,0.9351616300567627,0.16877152698048223,0.8090704229434313,0.4982188159620725,3,1
"22920, 22917, 22918","22919, 22921",0.014421252371916509,0.01411764705882353,0.011840607210626186,0.8210526315789474,58.1578947368421,1.0,0.011637013059493247,5.509342560553633,0.997186102307396,0.709090909090909,0.8184901394297198,0.8298811544991511,3,2
"23205, 23204, 20724",22355,0.012296015180265655,0.06368121442125237,0.010094876660341557,0.8209876543209876,12.892148207007168,1.0,0.009311851481120086,5.230470457370934,0.933916863934215,0.15322580645161293,0.808812609085523,0.4897548521902912,3,1
"22379, 22386",85099B,0.022466793168880457,0.14671726755218217,0.018444022770398482,0.8209459459459459,5.595428265824023,1.0,0.015147756266000309,4.7655035623500765,0.84015833348511,0.12235649546827794,0.7901585872476283,0.47332863774276085,2,1
"22699, 23171, 23170",23172,0.015256166982922202,0.02178368121442125,0.012523719165085389,0.8208955223880596,37.6839669249571,1.0,0.012191383686975433,5.461707779886146,0.988544922011856,0.5108359133126935,0.8169070846882903,0.6979042071870611,3,1
"21670, 21672",21671,0.013130929791271347,0.02679316888045541,0.01077798861480076,0.8208092485549133,30.635019404280403,1.0,0.010426169395345823,5.431121993021975,0.980228935526712,0.3697916666666667,0.8158759826634678,0.6115377687533774,2,1
"20726, 20727, 22383, 20728",20725,0.013130929791271347,0.11476280834914611,0.01077798861480076,0.8208092485549133,7.152223445576047,1.0,0.009271046235718993,4.9401946501805725,0.8716286335146706,0.09202851587815943,0.7975788261777401,0.45736229623512864,4,1
"85099C, 22411, DOT",85099B,0.013130929791271347,0.14671726755218217,0.01077798861480076,0.8208092485549133,5.594496559602164,1.0,0.008851454475405881,4.761868152047501,0.8321802062954562,0.07230142566191446,0.7899983854928824,0.4471350950482792,3,1
"23202, 85099B, 23200",23199,0.01396584440227704,0.06944971537001897,0.011461100569259962,0.8206521739130435,11.816494416726064,1.0,0.01049117665061985,5.188522799148984,0.9283375500410115,0.15928270042194095,0.8072669160933399,0.4928397481587075,3,1
22919,"22917, 22918",0.01776091081593928,0.016015180265654648,0.014573055028462997,0.8205128205128205,51.233442702637014,1.0,0.014288610840063514,5.482201138519923,0.9982106290085774,0.758893280632411,0.8175915157556626,0.8652327135739457,1,2
22919,"22916, 22917",0.01776091081593928,0.016394686907020874,0.014573055028462997,0.8205128205128205,50.04748338081671,1.0,0.014281870456452152,5.480086744375169,0.9977397419055715,0.7441860465116278,0.8175211366815657,0.8547008547008547,1,2
"22356, 20727, 20719, 20724",20723,0.01267552182163188,0.05320683111954459,0.010398481973434535,0.8203592814371258,15.418307464955966,1.0,0.009724057624518865,5.270481973434536,0.9471476284105905,0.1874145006839945,0.8102640318209181,0.5078971870809024,4,1
