support,itemsets,itemset_size
0.013206831119544592,"21175, 22413",2
0.012144212523719165,"21175, 22423",2
0.0101707779886148,"21175, 22469",2
0.01062618595825427,"21175, 22666",2
0.011081593927893738,"21175, 82582",2
0.012599620493358634,"21175, 82583",2
0.014497153700189754,"21175, 82600",2
0.01351043643263757,"21175, 85099B",2
0.016242884250474383,"21175, 85123A",2
0.012599620493358634,"21175, 85150",2
0.021328273244781783,"21175, 85152",2
0.010246679316888045,"21908, 21181",2
0.010702087286527514,"22197, 21181",2
0.01062618595825427,"21181, 22386",2
0.0101707779886148,"22411, 21181",2
0.01047438330170778,"82580, 21181",2
0.012144212523719165,"82583, 21181",2
0.014573055028462997,"82600, 21181",2
0.016546489563567364,"85099B, 21181",2
0.015028462998102466,"85123A, 21181",2
0.017305502846299812,"85150, 21181",2
0.018595825426944972,"85152, 21181",2
0.011157495256166983,"21181, DOT",2
0.014800759013282733,"21212, 21210",2
0.027855787476280834,"21212, 21213",2
0.011081593927893738,"21212, 21231",2
0.016622390891840606,"21212, 21232",2
0.01047438330170778,"21212, 21238",2
0.011081593927893738,"21212, 21314",2
0.014421252371916509,"21731, 21212",2
0.013055028462998103,"21790, 21212",2
0.013130929791271347,"21212, 21929",2
0.014497153700189754,"21212, 21931",2
0.012296015180265655,"21212, 21934",2
0.010853889943074005,"21212, 21935",2
0.023833017077798863,"21212, 21975",2
0.017533206831119544,"21212, 21976",2
0.03210626185958254,"21212, 21977",2
0.011233396584440229,"21212, 21990",2
0.012447817836812144,"21212, 21992",2
0.012371916508538899,"21993, 21212",2
0.010018975332068311,"21212, 22029",2
0.017988614800759015,"21212, 22077",2
0.012903225806451613,"21212, 22083",2
0.013358633776091082,"22086, 21212",2
0.013889943074003794,"21212, 22090",2
0.011461100569259962,"22112, 21212",2
0.01206831119544592,"21212, 22138",2
0.010018975332068311,"21212, 22139",2
0.01411764705882353,"21212, 22178",2
0.02284629981024668,"21212, 22197",2
0.0101707779886148,"21212, 22219",2
0.011157495256166983,"21212, 22326",2
0.010853889943074005,"21212, 22348",2
0.020721062618595826,"21212, 22355",2
0.019582542694497152,"22356, 21212",2
0.011081593927893738,"21212, 22367",2
0.013738140417457306,"21212, 22379",2
0.017685009487666034,"21212, 22382",2
0.019127134724857685,"22383, 21212",2
0.015863377609108158,"21212, 22384",2
0.012296015180265655,"21212, 22386",2
0.012827324478178368,"21212, 22411",2
0.022390891840607212,"21212, 22417",2
0.026717267552182164,"21212, 22423",2
0.01631878557874763,"21212, 22457",2
0.012371916508538899,"21212, 22469",2
0.010929791271347248,"21212, 22551",2
0.010550284629981024,"21212, 22553",2
0.01222011385199241,"21212, 22554",2
0.010094876660341557,"21212, 22557",2
0.015939278937381403,"21212, 22558",2
0.011612903225806452,"22629, 21212",2
0.012144212523719165,"21212, 22630",2
0.01047438330170778,"21212, 22631",2
0.020417457305502845,"21212, 22666",2
0.014345351043643264,"21212, 22697",2
0.013814041745730551,"22699, 21212",2
0.018519924098671727,"21212, 22720",2
0.012371916508538899,"21212, 22722",2
0.01631878557874763,"21212, 22726",2
0.016394686907020874,"21212, 22727",2
0.012903225806451613,"21212, 22728",2
0.011309297912713472,"21212, 22835",2
0.012447817836812144,"21212, 22907",2
0.011764705882352941,"21212, 22910",2
0.01829222011385199,"22951, 21212",2
0.012979127134724858,"21212, 22952",2
0.020037950664136623,"21212, 22960",2
0.020569259962049335,"22961, 21212",2
0.013206831119544592,"21212, 22966",2
0.010246679316888045,"21212, 22969",2
0.018823529411764704,"21212, 22993",2
0.011537001897533207,"21212, 23199",2
0.01047438330170778,"21212, 23201",2
0.01062618595825427,"23202, 21212",2
0.013434535104364327,"21212, 23203",2
0.012523719165085389,"21212, 23204",2
0.010702087286527514,"23205, 21212",2
0.014800759013282733,"21212, 23206",2
0.010929791271347248,"21212, 23207",2
0.011157495256166983,"21212, 23209",2
0.01032258064516129,"21212, 23245",2
0.013814041745730551,"21212, 23298",2
0.01077798861480076,"21212, 23301",2
0.01776091081593928,"21212, 23307",2
0.011840607210626186,"23308, 21212",2
0.01206831119544592,"21212, 23309",2
0.022922201138519924,"21212, 47566",2
0.011840607210626186,"21212, 79321",2
0.01032258064516129,"21212, 82580",2
0.01267552182163188,"21212, 82583",2
0.010702087286527514,"21212, 84375",2
0.013814041745730551,"21212, 84378",2
0.015635673624288426,"21212, 84380",2
0.011461100569259962,"21212, 84596B",2
0.017381404174573054,"84692, 21212",2
0.011157495256166983,"21212, 84879",2
0.01206831119544592,"21212, 84946",2
0.010550284629981024,"21212, 84988",2
0.03377609108159393,"21212, 84991",2
0.022770398481973434,"21212, 84992",2
0.024895635673624288,"21212, 85099B",2
0.010550284629981024,"21212, 85099C",2
0.011916508538899431,"21212, 85099F",2
0.020189753320683113,"21212, 85123A",2
0.015939278937381403,"21212, DOT",2
0.01032258064516129,"21213, 21232",2
0.016166982922201138,"21213, 21975",2
0.011005692599620493,"21213, 21976",2
0.015028462998102466,"21213, 21977",2
0.012827324478178368,"21213, 22197",2
0.01366223908918406,"21213, 22355",2
0.01206831119544592,"22356, 21213",2
0.01222011385199241,"21213, 22382",2
0.013206831119544592,"22383, 21213",2
0.010702087286527514,"21213, 22384",2
0.015635673624288426,"21213, 22417",2
0.01222011385199241,"22423, 21213",2
0.010246679316888045,"21213, 22553",2
0.010094876660341557,"22951, 21213",2
0.01062618595825427,"21213, 23206",2
0.01206831119544592,"21213, 47566",2
0.010550284629981024,"84692, 21213",2
0.018747628083491463,"21213, 84991",2
0.01267552182163188,"84992, 21213",2
0.011688804554079696,"85099B, 21213",2
0.013738140417457306,"21216, 21218",2
0.012979127134724858,"21216, 85099B",2
0.01411764705882353,"21216, DOT",2
0.010018975332068311,"21218, 22386",2
0.012979127134724858,"85099B, 21218",2
0.014497153700189754,"21218, DOT",2
0.023833017077798863,"21232, 21231",2
0.010094876660341557,"22197, 21231",2
0.010398481973434535,"22423, 21231",2
0.01032258064516129,"85099B, 21231",2
0.012296015180265655,"85123A, 21231",2
0.010550284629981024,"21231, DOT",2
0.013282732447817837,"21731, 21232",2
0.012751423149905123,"21232, 21931",2
0.011309297912713472,"21232, 21934",2
0.011157495256166983,"21232, 21935",2
0.011612903225806452,"21232, 21977",2
0.011081593927893738,"22077, 21232",2
0.010398481973434535,"21232, 22178",2
0.01555977229601518,"22197, 21232",2
0.014952561669829221,"22355, 21232",2
0.012751423149905123,"22356, 21232",2
0.01222011385199241,"22379, 21232",2
0.011537001897533207,"22383, 21232",2
0.01032258064516129,"21232, 22386",2
0.011916508538899431,"21232, 22411",2
0.01700189753320683,"22423, 21232",2
0.013814041745730551,"21232, 22457",2
0.011688804554079696,"22469, 21232",2
0.01077798861480076,"22630, 21232",2
0.010702087286527514,"22645, 21232",2
0.012296015180265655,"21232, 22646",2
0.015256166982922202,"21232, 22666",2
0.012144212523719165,"21232, 22697",2
0.011157495256166983,"22699, 21232",2
0.013814041745730551,"21232, 22720",2
0.012447817836812144,"21232, 22960",2
0.014345351043643264,"22961, 21232",2
0.011916508538899431,"22993, 21232",2
0.013282732447817837,"21232, 47566",2
0.010018975332068311,"21232, 82580",2
0.0101707779886148,"84946, 21232",2
0.012827324478178368,"21232, 84991",2
0.01715370018975332,"85099B, 21232",2
0.011233396584440229,"21232, 85099C",2
0.01715370018975332,"85123A, 21232",2
0.01647058823529412,"21232, DOT",2
0.013282732447817837,"21238, 21239",2
0.014497153700189754,"21240, 21238",2
0.013206831119544592,"21242, 21238",2
0.015483870967741935,"21240, 21239",2
0.010702087286527514,"21243, 21239",2
0.0101707779886148,"21244, 21240",2
0.010018975332068311,"21993, 21314",2
0.011992409867172675,"21314, 22178",2
0.011081593927893738,"22197, 21314",2
0.013358633776091082,"22423, 21314",2
0.013358633776091082,"21314, 22457",2
0.010853889943074005,"22469, 21314",2
0.01222011385199241,"21314, 22697",2
0.011840607210626186,"22699, 21314",2
0.010853889943074005,"22960, 21314",2
0.011764705882352941,"22961, 21314",2
0.010094876660341557,"47566, 21314",2
0.010853889943074005,"84946, 21314",2
0.013130929791271347,"85099B, 21314",2
0.014800759013282733,"85123A, 21314",2
0.015180265654648957,"21314, DOT",2
0.01077798861480076,"21327, 21329",2
0.01222011385199241,"21329, 21328",2
0.010398481973434535,"85099B, 21328",2
0.011537001897533207,"DOT, 21328",2
0.011309297912713472,"85123A, 21385",2
0.010398481973434535,"21430, 21428",2
0.011385199240986717,"21430, 21931",2
0.012523719165085389,"21430, 22386",2
0.011537001897533207,"21430, 22411",2
0.014041745730550285,"85099B, 21430",2
0.011916508538899431,"21430, DOT",2
0.010550284629981024,"21479, 21481",2
0.010929791271347248,"22086, 21479",2
0.012599620493358634,"21479, 22111",2
0.012903225806451613,"22112, 21479",2
0.01077798861480076,"21479, 22114",2
0.01062618595825427,"21479, 22197",2
0.011081593927893738,"21479, 22835",2
0.01032258064516129,"21479, 84029E",2
0.011688804554079696,"22111, 21481",2
0.010550284629981024,"22112, 21481",2
0.011385199240986717,"22423, 21481",2
0.01032258064516129,"21485, 21484",2
0.0101707779886148,"22111, 21484",2
0.011309297912713472,"22112, 21484",2
0.01062618595825427,"22423, 21484",2
0.01905123339658444,"22111, 21485",2
0.017229601518026567,"22112, 21485",2
0.011157495256166983,"22113, 21485",2
0.010398481973434535,"22114, 21485",2
0.010246679316888045,"22423, 21485",2
0.012827324478178368,"22835, 21485",2
0.010853889943074005,"84029E, 21485",2
0.010853889943074005,"85123A, 21485",2
0.010702087286527514,"21934, 21494",2
0.013055028462998103,"21494, 21935",2
0.011688804554079696,"22197, 21494",2
0.010702087286527514,"22961, 21494",2
0.011916508538899431,"85099B, 21494",2
0.015180265654648957,"21494, DOT",2
0.010550284629981024,"22983, 21506",2
0.010018975332068311,"22029, 21509",2
0.01047438330170778,"21533, 21535",2
0.016925996204933586,"21559, 21558",2
0.012599620493358634,"21558, 22352",2
0.012296015180265655,"85099B, 21558",2
0.010853889943074005,"21558, DOT",2
0.011157495256166983,"21731, 21559",2
0.0101707779886148,"21931, 21559",2
0.011764705882352941,"22197, 21559",2
0.01647058823529412,"21559, 22352",2
0.0101707779886148,"21559, 22386",2
0.01032258064516129,"22629, 21559",2
0.011157495256166983,"22630, 21559",2
0.01396584440227704,"85099B, 21559",2
0.011233396584440229,"21559, DOT",2
0.01077798861480076,"21621, 47566",2
0.018368121442125237,"21669, 21668",2
0.015104364326375712,"21668, 21670",2
0.01715370018975332,"21671, 21668",2
0.017229601518026567,"21668, 21672",2
0.014345351043643264,"21668, 21673",2
0.015635673624288426,"21669, 21670",2
0.01366223908918406,"21671, 21669",2
0.013889943074003794,"21669, 21672",2
0.014269449715370018,"21669, 21673",2
0.015180265654648957,"21671, 21670",2
0.013130929791271347,"21670, 21672",2
0.015180265654648957,"21673, 21670",2
0.015787476280834916,"21671, 21672",2
0.011840607210626186,"21671, 21673",2
0.013206831119544592,"21673, 21672",2
0.013282732447817837,"21731, 21790",2
0.012827324478178368,"21731, 21928",2
0.011309297912713472,"21731, 21929",2
0.010702087286527514,"21731, 21930",2
0.01647058823529412,"21731, 21931",2
0.011916508538899431,"21731, 21934",2
0.014573055028462997,"21731, 21935",2
0.01032258064516129,"21731, 21992",2
0.01062618595825427,"21731, 21993",2
0.01222011385199241,"21731, 22077",2
0.011309297912713472,"21731, 22086",2
0.011764705882352941,"21731, 22090",2
0.011309297912713472,"21731, 22139",2
0.011005692599620493,"21731, 22178",2
0.017229601518026567,"21731, 22197",2
0.01222011385199241,"21731, 22326",2
0.012296015180265655,"21731, 22355",2
0.011309297912713472,"21731, 22356",2
0.014952561669829221,"21731, 22379",2
0.010246679316888045,"21731, 22383",2
0.011005692599620493,"21731, 22385",2
0.015332068311195445,"21731, 22386",2
0.015863377609108158,"21731, 22411",2
0.013358633776091082,"21731, 22423",2
0.012903225806451613,"21731, 22457",2
0.010246679316888045,"21731, 22554",2
0.013206831119544592,"21731, 22629",2
0.014421252371916509,"21731, 22630",2
0.011461100569259962,"21731, 22659",2
0.014041745730550285,"21731, 22666",2
0.015332068311195445,"21731, 22697",2
0.010246679316888045,"21731, 22698",2
0.013889943074003794,"21731, 22699",2
0.013055028462998103,"21731, 22720",2
0.013738140417457306,"21731, 22960",2
0.015787476280834916,"21731, 22961",2
0.012371916508538899,"21731, 22993",2
0.016774193548387096,"21731, 23084",2
0.014041745730550285,"21731, 23199",2
0.011005692599620493,"21731, 23245",2
0.01206831119544592,"21731, 47566",2
0.010246679316888045,"21731, 82482",2
0.010398481973434535,"21731, 82580",2
0.0101707779886148,"21731, 84032A",2
0.01032258064516129,"21731, 84946",2
0.022618595825426944,"21731, 85099B",2
0.012371916508538899,"21731, 85099C",2
0.011612903225806452,"21731, 85123A",2
0.023757115749525617,"21731, DOT",2
0.01206831119544592,"22469, 21733",2
0.011992409867172675,"22470, 21733",2
0.014497153700189754,"21733, 22804",2
0.03286527514231499,"85123A, 21733",2
0.020569259962049335,"21754, 21755",2
0.01062618595825427,"21754, 21756",2
0.010929791271347248,"22423, 21754",2
0.010018975332068311,"22469, 21754",2
0.010929791271347248,"21754, 82482",2
0.011537001897533207,"84879, 21754",2
0.0101707779886148,"85099B, 21754",2
0.018368121442125237,"85123A, 21754",2
0.015939278937381403,"85123A, 21755",2
0.010094876660341557,"21774, DOT",2
0.011081593927893738,"21786, DOT",2
0.025123339658444023,"21790, 21791",2
0.01760910815939279,"21790, 21889",2
0.010246679316888045,"21790, 21891",2
0.012599620493358634,"21790, 21892",2
0.011157495256166983,"21790, 21912",2
0.013206831119544592,"21790, 21914",2
0.01366223908918406,"21790, 21915",2
0.010702087286527514,"21790, 21931",2
0.011612903225806452,"21790, 21935",2
0.010246679316888045,"21790, 21977",2
0.010398481973434535,"21790, 21992",2
0.011081593927893738,"21790, 21993",2
0.011840607210626186,"21790, 22077",2
0.014648956356736242,"22086, 21790",2
0.010094876660341557,"21790, 22139",2
0.012144212523719165,"21790, 22178",2
0.015635673624288426,"21790, 22197",2
0.011916508538899431,"21790, 22355",2
0.010550284629981024,"21790, 22356",2
0.010550284629981024,"21790, 22379",2
0.011157495256166983,"21790, 22411",2
0.012751423149905123,"21790, 22423",2
0.012371916508538899,"21790, 22457",2
0.011309297912713472,"21790, 22469",2
0.011233396584440229,"21790, 22489",2
0.013206831119544592,"21790, 22549",2
0.010094876660341557,"21790, 22619",2
0.013206831119544592,"21790, 22620",2
0.013055028462998103,"21790, 22621",2
0.011005692599620493,"21790, 22630",2
0.012523719165085389,"21790, 22666",2
0.01267552182163188,"21790, 22697",2
0.011612903225806452,"21790, 22699",2
0.012447817836812144,"21790, 22720",2
0.011385199240986717,"21790, 22910",2
0.014497153700189754,"21790, 22960",2
0.015483870967741935,"22961, 21790",2
0.013206831119544592,"21790, 22993",2
0.01032258064516129,"21790, 23245",2
0.01062618595825427,"21790, 23301",2
0.01032258064516129,"21790, 47566",2
0.011688804554079696,"21790, 84946",2
0.016091081593927893,"21790, 85099B",2
0.015332068311195445,"21790, 85123A",2
0.01540796963946869,"21790, DOT",2
0.01206831119544592,"21791, 21889",2
0.01032258064516129,"21791, 21914",2
0.010853889943074005,"21791, 21915",2
0.01077798861480076,"22086, 21791",2
0.011385199240986717,"21791, 22197",2
0.01222011385199241,"21791, 22549",2
0.01047438330170778,"21791, 22620",2
0.010398481973434535,"22961, 21791",2
0.010550284629981024,"21802, 21803",2
0.0101707779886148,"21802, DOT",2
0.011233396584440229,"21803, DOT",2
0.01206831119544592,"21843, 22423",2
0.010018975332068311,"21843, 85099B",2
0.010246679316888045,"85099B, 21876",2
0.01077798861480076,"21876, DOT",2
0.011157495256166983,"21880, DOT",2
0.011840607210626186,"21889, 21914",2
0.011840607210626186,"21915, 21889",2
0.010853889943074005,"22086, 21889",2
0.011005692599620493,"22197, 21889",2
0.01032258064516129,"22960, 21889",2
0.01062618595825427,"22961, 21889",2
0.0101707779886148,"85099B, 21889",2
0.01047438330170778,"85123A, 21889",2
0.010398481973434535,"21889, DOT",2
0.011537001897533207,"21891, 21892",2
0.011233396584440229,"21891, 22620",2
0.013130929791271347,"22620, 21892",2
0.01062618595825427,"22621, 21892",2
0.015104364326375712,"21900, 21899",2
0.013358633776091082,"21901, 21899",2
0.015483870967741935,"21901, 21900",2
0.011081593927893738,"21900, 21902",2
0.010853889943074005,"21900, 85123A",2
0.011840607210626186,"21901, 21902",2
0.010246679316888045,"21908, 85123A",2
0.014041745730550285,"21908, 85152",2
0.02299810246679317,"21915, 21914",2
0.010094876660341557,"22086, 21914",2
0.01077798861480076,"22197, 21914",2
0.010929791271347248,"85123A, 21914",2
0.010550284629981024,"22197, 21915",2
0.028994307400379508,"21929, 21928",2
0.01669829222011385,"21930, 21928",2
0.026717267552182164,"21931, 21928",2
0.011233396584440229,"21935, 21928",2
0.01077798861480076,"22090, 21928",2
0.012371916508538899,"22197, 21928",2
0.014573055028462997,"22379, 21928",2
0.014345351043643264,"22383, 21928",2
0.01222011385199241,"22384, 21928",2
0.016925996204933586,"22385, 21928",2
0.02823529411764706,"21928, 22386",2
0.0298292220113852,"22411, 21928",2
0.011233396584440229,"22457, 21928",2
0.011916508538899431,"22663, 21928",2
0.01077798861480076,"22697, 21928",2
0.010094876660341557,"22720, 21928",2
0.010018975332068311,"22960, 21928",2
0.011764705882352941,"22961, 21928",2
0.018747628083491463,"23199, 21928",2
0.014876660341555978,"23201, 21928",2
0.013206831119544592,"23202, 21928",2
0.017305502846299812,"23203, 21928",2
0.011309297912713472,"47566, 21928",2
0.011233396584440229,"82482, 21928",2
0.039620493358633775,"85099B, 21928",2
0.022390891840607212,"85099C, 21928",2
0.01791271347248577,"85099F, 21928",2
0.011081593927893738,"85123A, 21928",2
0.019658444022770397,"DOT, 21928",2
0.018595825426944972,"21930, 21929",2
0.02732447817836812,"21931, 21929",2
0.010853889943074005,"21934, 21929",2
0.012296015180265655,"21935, 21929",2
0.010246679316888045,"21977, 21929",2
0.011157495256166983,"22077, 21929",2
0.012296015180265655,"22197, 21929",2
0.015028462998102466,"22355, 21929",2
0.012523719165085389,"22356, 21929",2
0.013738140417457306,"22379, 21929",2
0.011385199240986717,"22382, 21929",2
0.014041745730550285,"22383, 21929",2
0.015332068311195445,"22384, 21929",2
0.015332068311195445,"22385, 21929",2
0.02777988614800759,"21929, 22386",2
0.031043643263757116,"22411, 21929",2
0.013738140417457306,"22423, 21929",2
0.011461100569259962,"21929, 22457",2
0.011309297912713472,"22663, 21929",2
0.011461100569259962,"21929, 22666",2
0.011385199240986717,"21929, 22697",2
0.010929791271347248,"22699, 21929",2
0.011764705882352941,"22720, 21929",2
0.011081593927893738,"22960, 21929",2
0.012979127134724858,"22961, 21929",2
0.0101707779886148,"22993, 21929",2
0.01889943074003795,"23199, 21929",2
0.0101707779886148,"23200, 21929",2
0.01555977229601518,"23201, 21929",2
0.015256166982922202,"23202, 21929",2
0.01806451612903226,"21929, 23203",2
0.010550284629981024,"23209, 21929",2
0.015028462998102466,"47566, 21929",2
0.010550284629981024,"82482, 21929",2
0.0101707779886148,"84991, 21929",2
0.03810246679316888,"85099B, 21929",2
0.020189753320683113,"85099C, 21929",2
0.02049335863377609,"21929, 85099F",2
0.013434535104364327,"85123A, 21929",2
0.0174573055028463,"21929, DOT",2
0.02717267552182163,"21930, 21931",2
0.010853889943074005,"21930, 21934",2
0.011461100569259962,"21930, 21935",2
0.010853889943074005,"22197, 21930",2
0.011992409867172675,"22355, 21930",2
0.010398481973434535,"22356, 21930",2
0.014041745730550285,"22379, 21930",2
0.01206831119544592,"22382, 21930",2
0.014345351043643264,"22383, 21930",2
0.014648956356736242,"21930, 22384",2
0.01669829222011385,"22385, 21930",2
0.024895635673624288,"21930, 22386",2
0.02269449715370019,"21930, 22411",2
0.011916508538899431,"22663, 21930",2
0.0101707779886148,"21930, 22720",2
0.0101707779886148,"22961, 21930",2
0.01829222011385199,"21930, 23199",2
0.011081593927893738,"21930, 23200",2
0.014041745730550285,"23201, 21930",2
0.011840607210626186,"23202, 21930",2
0.01540796963946869,"21930, 23203",2
0.010702087286527514,"21930, 23206",2
0.010018975332068311,"23209, 21930",2
0.03096774193548387,"85099B, 21930",2
0.019734345351043642,"21930, 85099C",2
0.015104364326375712,"21930, 85099F",2
0.0101707779886148,"85123A, 21930",2
0.015635673624288426,"21930, DOT",2
0.012371916508538899,"21934, 21931",2
0.017685009487666034,"21931, 21935",2
0.010929791271347248,"21931, 21936",2
0.011537001897533207,"21977, 21931",2
0.012144212523719165,"22077, 21931",2
0.010398481973434535,"22086, 21931",2
0.013738140417457306,"22090, 21931",2
0.01032258064516129,"21931, 22139",2
0.011233396584440229,"21931, 22178",2
0.011081593927893738,"22196, 21931",2
0.02049335863377609,"22197, 21931",2
0.011233396584440229,"22219, 21931",2
0.02094876660341556,"22355, 21931",2
0.016015180265654648,"22356, 21931",2
0.022011385199240986,"22379, 21931",2
0.01267552182163188,"22381, 21931",2
0.01571157495256167,"22382, 21931",2
0.026944971537001896,"22383, 21931",2
0.018368121442125237,"22384, 21931",2
0.025502846299810245,"22385, 21931",2
0.03855787476280835,"21931, 22386",2
0.03908918406072106,"21931, 22411",2
0.01351043643263757,"22423, 21931",2
0.015028462998102466,"21931, 22457",2
0.012296015180265655,"22469, 21931",2
0.011385199240986717,"21931, 22502",2
0.013055028462998103,"22629, 21931",2
0.013814041745730551,"22630, 21931",2
0.011461100569259962,"21931, 22659",2
0.011537001897533207,"22662, 21931",2
0.017305502846299812,"22663, 21931",2
0.014345351043643264,"21931, 22666",2
0.015180265654648957,"21931, 22697",2
0.011309297912713472,"22698, 21931",2
0.014876660341555978,"22699, 21931",2
0.013814041745730551,"21931, 22720",2
0.012523719165085389,"21931, 22960",2
0.015483870967741935,"22961, 21931",2
0.013738140417457306,"22993, 21931",2
0.01032258064516129,"21931, 23084",2
0.010018975332068311,"21931, 23182",2
0.02793168880455408,"21931, 23199",2
0.013738140417457306,"21931, 23200",2
0.02193548387096774,"23201, 21931",2
0.020037950664136623,"23202, 21931",2
0.023377609108159392,"21931, 23203",2
0.011081593927893738,"23204, 21931",2
0.014876660341555978,"21931, 23206",2
0.01206831119544592,"23209, 21931",2
0.011612903225806452,"21931, 23301",2
0.012371916508538899,"21931, 23344",2
0.01411764705882353,"21931, 47566",2
0.015635673624288426,"21931, 82482",2
0.013055028462998103,"21931, 82580",2
0.011157495256166983,"21931, 84380",2
0.011005692599620493,"84988, 21931",2
0.010018975332068311,"84991, 21931",2
0.05343453510436433,"85099B, 21931",2
0.0313472485768501,"21931, 85099C",2
0.0225426944971537,"21931, 85099F",2
0.01829222011385199,"85123A, 21931",2
0.02922201138519924,"21931, DOT",2
0.02064516129032258,"21933, 21932",2
0.010929791271347248,"22383, 21932",2
0.010246679316888045,"21932, 22384",2
0.011005692599620493,"21932, 23199",2
0.01062618595825427,"21932, 23203",2
0.010246679316888045,"21932, 47566",2
0.012751423149905123,"21932, 85099B",2
0.01062618595825427,"21932, 85123A",2
0.0101707779886148,"21932, DOT",2
0.010398481973434535,"22383, 21933",2
0.010094876660341557,"21933, 23199",2
0.010018975332068311,"21933, 47566",2
0.011764705882352941,"21933, 85099B",2
0.01032258064516129,"21933, DOT",2
0.01920303605313093,"21934, 21935",2
0.010018975332068311,"21934, 21990",2
0.010018975332068311,"21992, 21934",2
0.01062618595825427,"21993, 21934",2
0.011385199240986717,"22077, 21934",2
0.011840607210626186,"22197, 21934",2
0.014800759013282733,"22355, 21934",2
0.01222011385199241,"22356, 21934",2
0.012144212523719165,"22379, 21934",2
0.01062618595825427,"21934, 22411",2
0.011764705882352941,"22423, 21934",2
0.010018975332068311,"21934, 22457",2
0.01206831119544592,"21934, 22666",2
0.011081593927893738,"21934, 22697",2
0.010246679316888045,"21934, 22720",2
0.010550284629981024,"21934, 22960",2
0.012827324478178368,"22961, 21934",2
0.01077798861480076,"84032A, 21934",2
0.011005692599620493,"84692, 21934",2
0.014345351043643264,"85099B, 21934",2
0.01669829222011385,"21934, DOT",2
0.011764705882352941,"21935, 21990",2
0.012371916508538899,"21992, 21935",2
0.012979127134724858,"21993, 21935",2
0.011537001897533207,"22077, 21935",2
0.010550284629981024,"22086, 21935",2
0.01077798861480076,"21935, 22178",2
0.011916508538899431,"22196, 21935",2
0.015863377609108158,"22197, 21935",2
0.011157495256166983,"22219, 21935",2
0.015483870967741935,"22355, 21935",2
0.01077798861480076,"22356, 21935",2
0.010929791271347248,"22371, 21935",2
0.01571157495256167,"22379, 21935",2
0.01222011385199241,"22383, 21935",2
0.01396584440227704,"21935, 22386",2
0.015256166982922202,"21935, 22411",2
0.010398481973434535,"22423, 21935",2
0.014041745730550285,"21935, 22457",2
0.011309297912713472,"22469, 21935",2
0.01206831119544592,"22630, 21935",2
0.010018975332068311,"22653, 21935",2
0.014497153700189754,"21935, 22666",2
0.014573055028462997,"21935, 22697",2
0.0101707779886148,"22698, 21935",2
0.013738140417457306,"22699, 21935",2
0.012523719165085389,"22720, 21935",2
0.011005692599620493,"22817, 21935",2
0.013434535104364327,"22960, 21935",2
0.016546489563567364,"22961, 21935",2
0.01077798861480076,"22993, 21935",2
0.010094876660341557,"21935, 23084",2
0.013586337760910816,"23199, 21935",2
0.0101707779886148,"21935, 23245",2
0.01062618595825427,"23301, 21935",2
0.013130929791271347,"82580, 21935",2
0.013055028462998103,"84032A, 21935",2
0.011461100569259962,"84946, 21935",2
0.021328273244781783,"85099B, 21935",2
0.01222011385199241,"85099C, 21935",2
0.011764705882352941,"85123A, 21935",2
0.025426944971537004,"21935, DOT",2
0.010702087286527514,"22383, 21936",2
0.010398481973434535,"21936, 22386",2
0.01032258064516129,"22411, 21936",2
0.01776091081593928,"85099B, 21936",2
0.010929791271347248,"DOT, 21936",2
0.01047438330170778,"21974, DOT",2
0.010929791271347248,"21976, 21975",2
0.017836812144212524,"21977, 21975",2
0.0101707779886148,"22383, 21975",2
0.015787476280834916,"21975, 22417",2
0.012751423149905123,"22951, 21975",2
0.010929791271347248,"23307, 21975",2
0.01950664136622391,"84991, 21975",2
0.01700189753320683,"84992, 21975",2
0.010929791271347248,"85099B, 21975",2
0.011005692599620493,"85123A, 21975",2
0.013206831119544592,"21976, 21977",2
0.01222011385199241,"21976, 22417",2
0.013358633776091082,"21976, 84991",2
0.010094876660341557,"22077, 21977",2
0.0101707779886148,"21977, 22178",2
0.014876660341555978,"22197, 21977",2
0.010018975332068311,"22355, 21977",2
0.011081593927893738,"22383, 21977",2
0.010246679316888045,"21977, 22386",2
0.012523719165085389,"21977, 22411",2
0.014041745730550285,"21977, 22417",2
0.016546489563567364,"22423, 21977",2
0.01206831119544592,"21977, 22457",2
0.010018975332068311,"22469, 21977",2
0.01032258064516129,"22630, 21977",2
0.013358633776091082,"21977, 22666",2
0.012903225806451613,"21977, 22697",2
0.01206831119544592,"22699, 21977",2
0.01366223908918406,"21977, 22720",2
0.010550284629981024,"22722, 21977",2
0.01571157495256167,"22951, 21977",2
0.015635673624288426,"21977, 22960",2
0.01631878557874763,"22961, 21977",2
0.010550284629981024,"21977, 22966",2
0.014193548387096775,"22993, 21977",2
0.014648956356736242,"21977, 23307",2
0.012599620493358634,"21977, 47566",2
0.011081593927893738,"21977, 84378",2
0.011992409867172675,"21977, 84380",2
0.026110056925996206,"84991, 21977",2
0.018519924098671727,"84992, 21977",2
0.017533206831119544,"85099B, 21977",2
0.014952561669829221,"85123A, 21977",2
0.015028462998102466,"21977, DOT",2
0.010398481973434535,"85123A, 21985",2
0.010018975332068311,"21989, 21988",2
0.010094876660341557,"21991, 21990",2
0.014345351043643264,"21992, 21990",2
0.016166982922201138,"21993, 21990",2
0.012447817836812144,"22197, 21990",2
0.010246679316888045,"21990, 22457",2
0.010398481973434535,"21990, 22666",2
0.010094876660341557,"22960, 21990",2
